location_name,asset_type,timestamp,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,winddirection_10m,precipitation
Chitradurga,solar,2025-04-14T08:00,26.5,9,343.0,7.2,258,0.0
Chitradurga,solar,2025-04-14T09:00,29.4,0,580.0,8.7,275,0.0
Chitradurga,solar,2025-04-14T10:00,31.3,1,781.0,8.0,265,0.0
Chitradurga,solar,2025-04-14T11:00,32.3,15,888.0,6.7,256,0.0
Chitradurga,solar,2025-04-14T12:00,33.2,18,921.0,5.3,288,0.0
Chitradurga,solar,2025-04-14T13:00,33.8,11,901.0,4.6,318,0.0
Chitradurga,solar,2025-04-14T14:00,34.0,27,813.0,5.8,330,0.0
Chitradurga,solar,2025-04-14T15:00,33.7,13,679.0,4.8,304,0.0
Chitradurga,solar,2025-04-14T16:00,33.4,97,477.0,6.4,281,0.0
Chitradurga,solar,2025-04-14T17:00,31.5,57,184.0,11.6,289,0.0
Chitradurga,solar,2025-04-14T18:00,29.2,24,70.0,8.7,233,0.0
Chitradurga,solar,2025-04-14T19:00,27.4,24,0.0,1.9,236,0.0
Chitradurga,solar,2025-04-14T20:00,26.0,16,0.0,7.5,228,0.0
Chitradurga,solar,2025-04-14T21:00,25.9,29,0.0,12.0,234,0.0
Chitradurga,solar,2025-04-14T22:00,25.0,14,0.0,11.2,217,0.0
Chitradurga,solar,2025-04-14T23:00,23.8,18,0.0,8.7,275,0.0
Chitradurga,solar,2025-04-15T00:00,22.8,29,0.0,5.0,272,0.0
Chitradurga,solar,2025-04-15T01:00,22.4,3,0.0,9.3,190,0.0
Chitradurga,solar,2025-04-15T02:00,22.0,0,0.0,9.2,247,0.0
Chitradurga,solar,2025-04-15T03:00,21.5,10,0.0,9.6,257,0.0
Chitradurga,solar,2025-04-15T04:00,21.3,69,0.0,9.6,249,0.0
Chitradurga,solar,2025-04-15T05:00,21.3,100,0.0,10.4,253,0.0
Chitradurga,solar,2025-04-15T06:00,21.1,5,3.0,10.2,242,0.0
Chitradurga,solar,2025-04-15T07:00,23.2,0,114.0,9.3,233,0.0
Chitradurga,solar,2025-04-15T08:00,26.6,0,346.0,9.2,242,0.0
Chitradurga,solar,2025-04-15T09:00,29.5,0,582.0,10.5,251,0.0
Chitradurga,solar,2025-04-15T10:00,31.3,0,783.0,9.1,255,0.0
Chitradurga,solar,2025-04-15T11:00,32.5,17,925.0,6.7,272,0.0
Chitradurga,solar,2025-04-15T12:00,33.1,24,842.0,5.4,291,0.0
Chitradurga,solar,2025-04-15T13:00,33.7,22,881.0,3.6,307,0.0
Chitradurga,solar,2025-04-15T14:00,34.0,13,814.0,2.7,262,0.0
Chitradurga,solar,2025-04-15T15:00,34.2,20,716.0,3.1,257,0.0
Chitradurga,solar,2025-04-15T16:00,33.8,42,478.0,5.8,261,0.0
Chitradurga,solar,2025-04-15T17:00,32.6,27,247.0,8.4,247,0.0
Chitradurga,solar,2025-04-15T18:00,30.0,22,73.0,13.7,268,0.0
Chitradurga,solar,2025-04-15T19:00,27.7,31,0.0,8.1,274,0.0
Chitradurga,solar,2025-04-15T20:00,26.1,27,0.0,5.6,253,0.0
Chitradurga,solar,2025-04-15T21:00,25.6,2,0.0,9.1,253,0.0
Chitradurga,solar,2025-04-15T22:00,24.6,2,0.0,9.6,253,0.0
Chitradurga,solar,2025-04-15T23:00,23.5,3,0.0,9.0,237,0.0
Chitradurga,solar,2025-04-16T00:00,23.0,1,0.0,8.9,225,0.0
Chitradurga,solar,2025-04-16T01:00,22.0,1,0.0,6.4,280,0.0
Chitradurga,solar,2025-04-16T02:00,21.4,1,0.0,6.9,229,0.0
Chitradurga,solar,2025-04-16T03:00,21.2,0,0.0,10.0,247,0.0
Chitradurga,solar,2025-04-16T04:00,20.9,49,0.0,8.5,268,0.0
Chitradurga,solar,2025-04-16T05:00,21.1,100,0.0,8.1,267,0.0
Chitradurga,solar,2025-04-16T06:00,21.5,100,3.0,10.4,268,0.0
Chitradurga,solar,2025-04-16T07:00,22.9,37,95.0,12.3,241,0.0
Chitradurga,solar,2025-04-16T08:00,25.8,5,328.0,10.8,240,0.0
Chitradurga,solar,2025-04-16T09:00,28.8,0,572.0,9.7,254,0.0
Chitradurga,solar,2025-04-16T10:00,31.0,6,773.0,8.0,260,0.0
Chitradurga,solar,2025-04-16T11:00,32.2,14,886.0,8.7,264,0.0
Chitradurga,solar,2025-04-16T12:00,33.0,14,921.0,9.7,270,0.0
Chitradurga,solar,2025-04-16T13:00,33.6,13,908.0,10.0,278,0.0
Chitradurga,solar,2025-04-16T14:00,34.0,15,839.0,10.3,285,0.0
Chitradurga,solar,2025-04-16T15:00,33.2,43,617.0,11.9,293,0.0
Chitradurga,solar,2025-04-16T16:00,33.0,15,438.0,11.9,284,0.0
Chitradurga,solar,2025-04-16T17:00,30.8,41,279.0,19.6,276,0.0
Chitradurga,solar,2025-04-16T18:00,29.1,8,74.0,18.0,270,0.0
Chitradurga,solar,2025-04-16T19:00,26.8,10,0.0,15.9,248,0.0
Chitradurga,solar,2025-04-16T20:00,26.1,9,0.0,16.8,245,0.0
Chitradurga,solar,2025-04-16T21:00,25.5,8,0.0,15.1,243,0.0
Chitradurga,solar,2025-04-16T22:00,24.9,0,0.0,14.3,246,0.0
Chitradurga,solar,2025-04-16T23:00,23.9,4,0.0,16.7,254,0.0
Chitradurga,solar,2025-04-17T00:00,23.0,1,0.0,14.4,261,0.0
Chitradurga,solar,2025-04-17T01:00,22.4,3,0.0,12.2,246,0.0
Chitradurga,solar,2025-04-17T02:00,22.0,2,0.0,13.3,251,0.0
Chitradurga,solar,2025-04-17T03:00,21.6,1,0.0,14.6,250,0.0
Chitradurga,solar,2025-04-17T04:00,21.3,2,0.0,13.4,255,0.0
Chitradurga,solar,2025-04-17T05:00,21.0,89,0.0,12.0,251,0.0
Chitradurga,solar,2025-04-17T06:00,22.1,30,2.0,10.2,234,0.0
Chitradurga,solar,2025-04-17T07:00,23.4,20,100.0,11.3,239,0.0
Chitradurga,solar,2025-04-17T08:00,25.9,4,332.0,11.9,238,0.0
Chitradurga,solar,2025-04-17T09:00,28.9,9,575.0,13.0,244,0.0
Chitradurga,solar,2025-04-17T10:00,30.9,19,776.0,12.4,248,0.0
Chitradurga,solar,2025-04-17T11:00,32.4,4,916.0,10.2,256,0.0
Chitradurga,solar,2025-04-17T12:00,33.2,17,913.0,7.5,260,0.0
Chitradurga,solar,2025-04-17T13:00,33.5,27,888.0,5.6,274,0.0
Chitradurga,solar,2025-04-17T14:00,33.5,23,815.0,3.9,294,0.2
Chitradurga,solar,2025-04-17T15:00,33.2,43,687.0,2.9,300,0.1
Chitradurga,solar,2025-04-17T16:00,32.8,36,496.0,3.6,273,0.1
Chitradurga,solar,2025-04-17T17:00,31.8,19,265.0,6.4,281,0.1
Chitradurga,solar,2025-04-17T18:00,29.1,11,80.0,6.6,283,0.0
Chitradurga,solar,2025-04-17T19:00,27.9,9,0.0,12.1,268,0.0
Chitradurga,solar,2025-04-17T20:00,26.5,3,0.0,15.3,262,0.0
Chitradurga,solar,2025-04-17T21:00,24.9,1,0.0,10.4,252,0.0
Chitradurga,solar,2025-04-17T22:00,23.9,0,0.0,13.7,252,0.0
Chitradurga,solar,2025-04-17T23:00,23.2,0,0.0,13.5,257,0.0
Chitradurga,solar,2025-04-18T00:00,22.5,1,0.0,16.5,250,0.0
Chitradurga,solar,2025-04-18T01:00,22.1,1,0.0,14.8,243,0.0
Chitradurga,solar,2025-04-18T02:00,21.7,88,0.0,14.5,264,0.0
Chitradurga,solar,2025-04-18T03:00,21.5,100,0.0,13.8,261,0.0
Chitradurga,solar,2025-04-18T04:00,21.6,23,0.0,14.6,270,0.0
Chitradurga,solar,2025-04-18T05:00,21.1,100,0.0,12.8,272,0.0
Chitradurga,solar,2025-04-18T06:00,22.0,41,4.0,13.5,273,0.0
Chitradurga,solar,2025-04-18T07:00,23.4,33,111.0,16.6,272,0.0
Chitradurga,solar,2025-04-18T08:00,25.4,24,318.0,15.2,275,0.0
Chitradurga,solar,2025-04-18T09:00,27.6,4,563.0,13.0,271,0.0
Chitradurga,solar,2025-04-18T10:00,29.9,0,768.0,11.2,272,0.0
Chitradurga,solar,2025-04-18T11:00,31.6,3,911.0,9.9,269,0.0
Chitradurga,solar,2025-04-18T12:00,32.7,8,965.0,9.3,262,0.0
Chitradurga,solar,2025-04-18T13:00,33.4,19,924.0,9.2,264,0.0
Chitradurga,solar,2025-04-18T14:00,33.7,18,804.0,7.6,285,0.0
Chitradurga,solar,2025-04-18T15:00,33.0,24,654.0,7.9,287,0.0
Chitradurga,solar,2025-04-18T16:00,32.6,54,458.0,9.1,277,0.1
Chitradurga,solar,2025-04-18T17:00,31.0,82,200.0,14.8,254,0.2
Chitradurga,solar,2025-04-18T18:00,28.8,29,68.0,3.2,243,0.0
Chitradurga,solar,2025-04-18T19:00,26.0,42,0.0,18.2,259,0.0
Chitradurga,solar,2025-04-18T20:00,25.1,25,0.0,15.1,243,0.0
Chitradurga,solar,2025-04-18T21:00,25.0,33,0.0,15.1,244,0.0
Chitradurga,solar,2025-04-18T22:00,24.6,19,0.0,13.4,248,0.0
Chitradurga,solar,2025-04-18T23:00,24.0,5,0.0,9.5,248,0.0
Chitradurga,solar,2025-04-19T00:00,23.5,16,0.0,7.1,234,0.0
Chitradurga,solar,2025-04-19T01:00,23.0,60,0.0,8.8,239,0.0
Chitradurga,solar,2025-04-19T02:00,22.7,100,0.0,11.3,263,0.0
Chitradurga,solar,2025-04-19T03:00,22.7,92,0.0,11.7,259,0.0
Chitradurga,solar,2025-04-19T04:00,22.3,21,0.0,12.4,272,0.0
Chitradurga,solar,2025-04-19T05:00,21.9,15,0.0,12.2,268,0.0
Chitradurga,solar,2025-04-19T06:00,22.7,100,1.0,15.5,267,0.0
Chitradurga,solar,2025-04-19T07:00,23.1,81,30.0,15.5,265,0.0
Chitradurga,solar,2025-04-19T08:00,24.9,20,229.0,15.3,267,0.0
Chitradurga,solar,2025-04-19T09:00,27.3,15,544.0,14.1,272,0.0
Chitradurga,solar,2025-04-19T10:00,29.2,10,752.0,11.9,272,0.0
Chitradurga,solar,2025-04-19T11:00,30.9,3,879.0,10.1,275,0.0
Chitradurga,solar,2025-04-19T12:00,32.0,7,961.0,9.9,280,0.0
Chitradurga,solar,2025-04-19T13:00,32.7,20,935.0,10.0,284,0.0
Chitradurga,solar,2025-04-19T14:00,33.2,44,853.0,9.8,288,0.0
Chitradurga,solar,2025-04-19T15:00,30.0,57,660.0,12.5,277,0.8
Chitradurga,solar,2025-04-19T16:00,30.8,62,400.0,5.4,270,0.1
Chitradurga,solar,2025-04-19T17:00,29.5,57,236.0,9.6,254,0.0
Chitradurga,solar,2025-04-19T18:00,28.8,53,58.0,10.0,311,0.0
Chitradurga,solar,2025-04-19T19:00,27.8,16,0.0,12.2,306,0.0
Chitradurga,solar,2025-04-19T20:00,25.9,15,0.0,11.4,239,0.0
Chitradurga,solar,2025-04-19T21:00,25.4,10,0.0,12.2,248,0.0
Chitradurga,solar,2025-04-19T22:00,25.1,12,0.0,13.9,253,0.0
Chitradurga,solar,2025-04-19T23:00,24.5,22,0.0,12.6,257,0.0
Chitradurga,solar,2025-04-20T00:00,23.9,20,0.0,12.9,255,0.0
Chitradurga,solar,2025-04-20T01:00,23.1,20,0.0,15.3,258,0.0
Chitradurga,solar,2025-04-20T02:00,22.6,100,0.0,14.8,261,0.0
Chitradurga,solar,2025-04-20T03:00,22.5,100,0.0,14.5,264,0.0
Chitradurga,solar,2025-04-20T04:00,22.5,100,0.0,16.6,268,0.0
Chitradurga,solar,2025-04-20T05:00,23.0,100,0.0,17.7,275,0.0
Chitradurga,solar,2025-04-20T06:00,23.3,51,4.0,14.6,272,0.0
Chitradurga,solar,2025-04-20T07:00,24.2,23,100.0,15.6,277,0.0
Chitradurga,solar,2025-04-20T08:00,26.1,10,310.0,14.6,274,0.0
Chitradurga,solar,2025-04-20T09:00,28.2,16,562.0,12.2,269,0.0
Chitradurga,solar,2025-04-20T10:00,30.1,2,762.0,10.7,278,0.0
Chitradurga,solar,2025-04-20T11:00,31.4,9,906.0,9.2,286,0.0
Chitradurga,solar,2025-04-20T12:00,32.4,24,941.0,8.2,299,0.0
Chitradurga,solar,2025-04-20T13:00,33.0,21,905.0,7.9,303,0.0
Chitradurga,solar,2025-04-20T14:00,33.3,19,814.0,6.1,313,0.0
Chitradurga,solar,2025-04-20T15:00,33.1,31,673.0,7.3,327,0.0
Chitradurga,solar,2025-04-20T16:00,30.6,74,386.0,5.1,216,0.0
Chitradurga,solar,2025-04-20T17:00,27.8,76,205.0,16.7,243,0.0
Chitradurga,solar,2025-04-20T18:00,26.0,97,56.0,10.3,216,1.8
Chitradurga,solar,2025-04-20T19:00,23.4,99,0.0,6.9,264,3.3
Chitradurga,solar,2025-04-20T20:00,23.6,100,0.0,6.6,225,0.0
Chitradurga,solar,2025-04-20T21:00,23.5,100,0.0,6.3,167,0.0
Chitradurga,solar,2025-04-20T22:00,23.5,100,0.0,7.3,187,0.0
Chitradurga,solar,2025-04-20T23:00,22.9,100,0.0,0.6,56,1.6
Chitradurga,solar,2025-04-21T00:00,22.3,99,0.0,8.5,193,2.1
Chitradurga,solar,2025-04-21T01:00,22.8,90,0.0,10.6,222,0.1
Chitradurga,solar,2025-04-21T02:00,22.8,85,0.0,9.8,252,0.0
Chitradurga,solar,2025-04-21T03:00,22.5,42,0.0,10.1,274,0.0
Chitradurga,solar,2025-04-21T04:00,21.8,53,0.0,10.1,270,0.0
Chitradurga,solar,2025-04-21T05:00,22.2,100,0.0,12.1,280,0.0
Chitradurga,solar,2025-04-21T06:00,22.0,100,4.0,10.1,282,0.0
Chitradurga,solar,2025-04-21T07:00,23.4,100,84.0,12.4,298,0.0
Chitradurga,solar,2025-04-21T08:00,25.5,25,291.0,9.0,290,0.0
Chitradurga,solar,2025-04-21T09:00,27.9,1,565.0,7.9,294,0.0
Chitradurga,solar,2025-04-21T10:00,29.9,0,778.0,5.8,304,0.0
Chitradurga,solar,2025-04-21T11:00,31.4,9,917.0,3.0,327,0.0
Chitradurga,solar,2025-04-21T12:00,32.5,14,933.0,2.3,39,0.0
Chitradurga,solar,2025-04-21T13:00,33.4,17,917.0,4.9,62,0.0
Chitradurga,solar,2025-04-21T14:00,33.9,25,827.0,7.7,51,0.0
Chitradurga,solar,2025-04-21T15:00,33.8,15,672.0,7.6,52,0.0
Chitradurga,solar,2025-04-21T16:00,33.2,30,474.0,3.7,43,0.0
Chitradurga,solar,2025-04-21T17:00,32.5,25,261.0,1.2,333,0.0
Chitradurga,solar,2025-04-21T18:00,29.1,12,79.0,5.5,218,0.0
Chitradurga,solar,2025-04-21T19:00,27.8,10,0.0,1.7,221,0.0
Chitradurga,solar,2025-04-21T20:00,26.7,20,0.0,4.9,272,0.0
Chitradurga,solar,2025-04-21T21:00,26.2,24,0.0,2.4,216,0.0
Chitradurga,solar,2025-04-21T22:00,25.4,22,0.0,3.5,192,0.0
Chitradurga,solar,2025-04-21T23:00,24.9,10,0.0,6.8,209,0.0
Chitradurga,solar,2025-04-22T00:00,24.4,6,0.0,9.0,240,0.0
Chitradurga,solar,2025-04-22T01:00,23.5,0,0.0,8.6,250,0.0
Chitradurga,solar,2025-04-22T02:00,22.6,0,0.0,8.9,236,0.0
Chitradurga,solar,2025-04-22T03:00,22.1,3,0.0,9.3,234,0.0
Chitradurga,solar,2025-04-22T04:00,22.2,94,0.0,8.8,247,0.0
Chitradurga,solar,2025-04-22T05:00,22.4,100,0.0,9.1,248,0.0
Chitradurga,solar,2025-04-22T06:00,23.0,100,4.0,9.7,259,0.0
Chitradurga,solar,2025-04-22T07:00,23.9,99,91.0,10.8,265,0.0
Chitradurga,solar,2025-04-22T08:00,26.5,94,310.0,10.6,272,0.0
Chitradurga,solar,2025-04-22T09:00,28.8,92,562.0,9.4,274,0.0
Chitradurga,solar,2025-04-22T10:00,30.8,85,780.0,6.8,267,0.0
Chitradurga,solar,2025-04-22T11:00,31.8,82,863.0,3.1,249,0.0
Chitradurga,solar,2025-04-22T12:00,32.5,78,855.0,2.0,5,0.0
Chitradurga,solar,2025-04-22T13:00,33.2,76,802.0,6.2,22,0.0
Chitradurga,solar,2025-04-22T14:00,33.3,83,752.0,8.9,9,0.1
Chitradurga,solar,2025-04-22T15:00,33.2,71,650.0,6.1,336,0.0
Chitradurga,solar,2025-04-22T16:00,33.2,73,486.0,4.7,288,0.0
Chitradurga,solar,2025-04-22T17:00,31.8,90,264.0,12.4,273,0.0
Chitradurga,solar,2025-04-22T18:00,29.6,76,82.0,5.1,280,0.0
Chitradurga,solar,2025-04-22T19:00,27.8,75,0.0,7.6,273,0.0
Chitradurga,solar,2025-04-22T20:00,26.7,38,0.0,8.0,264,0.0
Chitradurga,solar,2025-04-22T21:00,25.4,18,0.0,7.4,236,0.0
Chitradurga,solar,2025-04-22T22:00,25.1,33,0.0,13.4,250,0.0
Chitradurga,solar,2025-04-22T23:00,24.4,9,0.0,14.1,247,0.0
Chitradurga,solar,2025-04-23T00:00,23.7,4,0.0,12.3,256,0.0
Chitradurga,solar,2025-04-23T01:00,23.1,0,0.0,11.2,251,0.0
Chitradurga,solar,2025-04-23T02:00,22.7,0,0.0,11.0,247,0.0
Chitradurga,solar,2025-04-23T03:00,22.5,4,0.0,9.4,253,0.0
Chitradurga,solar,2025-04-23T04:00,22.2,46,0.0,9.1,245,0.0
Chitradurga,solar,2025-04-23T05:00,22.0,94,0.0,9.9,255,0.0
Chitradurga,solar,2025-04-23T06:00,23.0,100,4.0,10.3,255,0.0
Chitradurga,solar,2025-04-23T07:00,23.7,69,86.0,12.2,256,0.0
Chitradurga,solar,2025-04-23T08:00,26.1,26,287.0,9.9,261,0.0
Chitradurga,solar,2025-04-23T09:00,28.7,2,573.0,9.9,280,0.0
Chitradurga,solar,2025-04-23T10:00,30.5,13,775.0,8.6,293,0.0
Chitradurga,solar,2025-04-23T11:00,31.9,40,866.0,4.4,302,0.0
Chitradurga,solar,2025-04-23T12:00,32.5,49,834.0,3.9,326,0.0
Chitradurga,solar,2025-04-23T13:00,32.8,33,750.0,4.6,339,0.0
Chitradurga,solar,2025-04-23T14:00,33.2,25,734.0,5.9,349,0.0
Chitradurga,solar,2025-04-23T15:00,33.2,15,647.0,4.7,317,0.0
Chitradurga,solar,2025-04-23T16:00,32.5,18,505.0,8.0,279,0.0
Chitradurga,solar,2025-04-23T17:00,31.0,20,272.0,12.4,248,0.0
Chitradurga,solar,2025-04-23T18:00,29.6,22,79.0,12.8,253,0.0
Chitradurga,solar,2025-04-23T19:00,28.1,14,0.0,10.7,283,0.0
Chitradurga,solar,2025-04-23T20:00,27.1,14,0.0,17.2,259,0.0
Chitradurga,solar,2025-04-23T21:00,25.5,0,0.0,15.5,266,0.0
Chitradurga,solar,2025-04-23T22:00,24.5,0,0.0,15.8,253,0.0
Chitradurga,solar,2025-04-23T23:00,23.9,0,0.0,14.6,260,0.0
Chitradurga,solar,2025-04-24T00:00,23.4,0,0.0,14.5,259,0.0
Chitradurga,solar,2025-04-24T01:00,22.9,80,0.0,15.0,251,0.0
Chitradurga,solar,2025-04-24T02:00,23.2,100,0.0,16.0,251,0.0
Chitradurga,solar,2025-04-24T03:00,23.0,100,0.0,15.0,252,0.0
Chitradurga,solar,2025-04-24T04:00,22.6,100,0.0,14.2,257,0.0
Chitradurga,solar,2025-04-24T05:00,22.9,100,0.0,16.4,266,0.0
Chitradurga,solar,2025-04-24T06:00,23.5,100,4.0,16.0,269,0.0
Chitradurga,solar,2025-04-24T07:00,24.7,68,111.0,16.8,273,0.0
Chitradurga,solar,2025-04-24T08:00,26.6,24,295.0,14.5,284,0.0
Chitradurga,solar,2025-04-24T09:00,28.6,9,535.0,12.3,288,0.0
Chitradurga,solar,2025-04-24T10:00,30.3,4,781.0,9.5,292,0.0
Chitradurga,solar,2025-04-24T11:00,31.6,8,903.0,6.3,297,0.0
Chitradurga,solar,2025-04-24T12:00,32.5,15,915.0,3.7,309,0.0
Chitradurga,solar,2025-04-24T13:00,33.2,21,889.0,3.3,338,0.0
Chitradurga,solar,2025-04-24T14:00,33.7,16,800.0,4.9,17,0.0
Chitradurga,solar,2025-04-24T15:00,33.8,14,676.0,7.7,31,0.0
Chitradurga,solar,2025-04-24T16:00,33.5,32,486.0,7.4,41,0.0
Chitradurga,solar,2025-04-24T17:00,32.4,18,269.0,2.7,98,0.0
Chitradurga,solar,2025-04-24T18:00,29.8,20,75.0,5.6,209,0.0
Chitradurga,solar,2025-04-24T19:00,28.1,22,0.0,4.5,256,0.0
Chitradurga,solar,2025-04-24T20:00,27.0,12,0.0,6.4,297,0.0
Chitradurga,solar,2025-04-24T21:00,26.1,10,0.0,7.0,271,0.0
Chitradurga,solar,2025-04-24T22:00,25.8,4,0.0,14.4,278,0.0
Chitradurga,solar,2025-04-24T23:00,24.9,3,0.0,11.2,276,0.0
Chitradurga,solar,2025-04-25T00:00,24.0,0,0.0,11.7,272,0.0
Chitradurga,solar,2025-04-25T01:00,23.5,0,0.0,10.6,261,0.0
Chitradurga,solar,2025-04-25T02:00,23.1,10,0.0,11.5,262,0.0
Chitradurga,solar,2025-04-25T03:00,22.9,100,0.0,12.5,243,0.0
Chitradurga,solar,2025-04-25T04:00,23.2,100,0.0,13.1,257,0.0
Chitradurga,solar,2025-04-25T05:00,23.0,100,0.0,11.4,263,0.0
Chitradurga,solar,2025-04-25T06:00,23.5,15,5.0,12.6,269,0.0
Chitradurga,solar,2025-04-25T07:00,24.7,12,124.0,12.8,272,0.0
Chitradurga,solar,2025-04-25T08:00,26.6,8,344.0,11.9,281,0.0
Chitradurga,solar,2025-04-25T09:00,28.5,7,584.0,11.2,291,0.0
Chitradurga,solar,2025-04-25T10:00,30.1,13,779.0,8.4,301,0.0
Chitradurga,solar,2025-04-25T11:00,31.5,38,828.0,6.2,311,0.0
Chitradurga,solar,2025-04-25T12:00,32.8,51,953.0,4.5,344,0.0
Chitradurga,solar,2025-04-25T13:00,33.3,66,844.0,4.5,34,0.0
Chitradurga,solar,2025-04-25T14:00,33.9,71,813.0,6.1,47,0.0
Chitradurga,solar,2025-04-25T15:00,34.2,15,707.0,6.1,30,0.0
Chitradurga,solar,2025-04-25T16:00,33.8,65,507.0,2.8,75,0.0
Chitradurga,solar,2025-04-25T17:00,33.4,100,275.0,2.3,90,0.0
Chitradurga,solar,2025-04-25T18:00,30.6,65,77.0,4.0,175,0.0
Chitradurga,solar,2025-04-25T19:00,29.4,85,0.0,9.1,288,0.0
Chitradurga,solar,2025-04-25T20:00,26.5,73,0.0,19.8,293,0.0
Chitradurga,solar,2025-04-25T21:00,24.5,11,0.0,14.5,275,0.0
Chitradurga,solar,2025-04-25T22:00,24.0,39,0.0,10.5,276,0.0
Chitradurga,solar,2025-04-25T23:00,23.5,1,0.0,10.1,274,0.0
Chitradurga,solar,2025-04-26T00:00,22.9,3,0.0,10.1,253,0.0
Chitradurga,solar,2025-04-26T01:00,22.5,2,0.0,9.2,253,0.0
Chitradurga,solar,2025-04-26T02:00,22.3,4,0.0,9.5,261,0.0
Chitradurga,solar,2025-04-26T03:00,21.9,76,0.0,7.3,254,0.0
Chitradurga,solar,2025-04-26T04:00,21.6,99,0.0,6.9,253,0.0
Chitradurga,solar,2025-04-26T05:00,21.5,100,0.0,6.5,265,0.0
Chitradurga,solar,2025-04-26T06:00,22.1,100,6.0,5.8,275,0.0
Chitradurga,solar,2025-04-26T07:00,24.4,99,129.0,4.5,263,0.0
Chitradurga,solar,2025-04-26T08:00,26.8,100,349.0,3.8,319,0.0
Chitradurga,solar,2025-04-26T09:00,28.8,100,571.0,5.3,18,0.0
Chitradurga,solar,2025-04-26T10:00,30.6,100,769.0,5.4,37,0.0
Chitradurga,solar,2025-04-26T11:00,32.2,100,906.0,5.0,49,0.0
Chitradurga,solar,2025-04-26T12:00,33.6,100,939.0,7.8,77,0.0
Chitradurga,solar,2025-04-26T13:00,34.2,88,923.0,6.9,76,0.0
Chitradurga,solar,2025-04-26T14:00,34.3,45,754.0,6.3,87,0.0
Chitradurga,solar,2025-04-26T15:00,34.2,27,609.0,5.0,109,0.0
Chitradurga,solar,2025-04-26T16:00,33.8,71,452.0,3.4,74,0.0
Chitradurga,solar,2025-04-26T17:00,33.5,98,252.0,1.9,326,0.0
Chitradurga,solar,2025-04-26T18:00,30.1,33,72.0,6.7,314,0.0
Chitradurga,solar,2025-04-26T19:00,28.2,8,0.0,2.8,255,0.0
Chitradurga,solar,2025-04-26T20:00,27.1,8,0.0,9.7,207,0.0
Chitradurga,solar,2025-04-26T21:00,27.2,26,0.0,10.0,247,0.0
Chitradurga,solar,2025-04-26T22:00,25.8,29,0.0,18.3,254,0.0
Chitradurga,solar,2025-04-26T23:00,24.8,78,0.0,12.8,255,0.0
Chitradurga,solar,2025-04-27T00:00,24.4,98,0.0,11.9,268,0.0
Chitradurga,solar,2025-04-27T01:00,23.9,100,0.0,13.6,275,0.0
Chitradurga,solar,2025-04-27T02:00,23.8,100,0.0,12.1,255,0.0
Chitradurga,solar,2025-04-27T03:00,23.5,87,0.0,10.2,242,0.0
Chitradurga,solar,2025-04-27T04:00,23.1,99,0.0,8.7,248,0.0
Chitradurga,solar,2025-04-27T05:00,23.1,100,0.0,9.2,253,0.0
Chitradurga,solar,2025-04-27T06:00,23.1,100,6.0,8.4,255,0.0
Chitradurga,solar,2025-04-27T07:00,24.5,100,115.0,7.7,270,0.0
Chitradurga,solar,2025-04-27T08:00,26.5,100,347.0,7.8,299,0.0
Chitradurga,solar,2025-04-27T09:00,28.6,100,569.0,5.9,320,0.0
Chitradurga,solar,2025-04-27T10:00,30.8,95,741.0,5.1,4,0.0
Chitradurga,solar,2025-04-27T11:00,32.2,62,848.0,6.2,36,0.0
Chitradurga,solar,2025-04-27T12:00,32.9,52,845.0,6.1,43,0.0
Chitradurga,solar,2025-04-27T13:00,33.4,69,859.0,5.4,60,0.0
Chitradurga,solar,2025-04-27T14:00,33.5,93,676.0,4.0,58,0.0
Chitradurga,solar,2025-04-27T15:00,33.5,95,582.0,3.2,360,0.0
Chitradurga,solar,2025-04-27T16:00,33.0,92,349.0,3.3,225,0.0
Chitradurga,solar,2025-04-27T17:00,32.3,76,232.0,7.3,226,0.0
Chitradurga,solar,2025-04-27T18:00,30.2,97,77.0,1.9,299,0.0
Chitradurga,solar,2025-04-27T19:00,28.6,100,0.0,4.8,255,0.0
Chitradurga,solar,2025-04-27T20:00,27.7,100,0.0,11.6,257,0.0
Chitradurga,solar,2025-04-27T21:00,25.6,99,0.0,10.9,263,0.0
Chitradurga,solar,2025-04-27T22:00,25.1,100,0.0,12.4,257,0.0
Chitradurga,solar,2025-04-27T23:00,24.5,100,0.0,8.9,249,0.0
Chitradurga,solar,2025-04-28T00:00,23.9,100,0.0,7.4,276,0.0
Chitradurga,solar,2025-04-28T01:00,23.4,97,0.0,10.1,276,0.0
Chitradurga,solar,2025-04-28T02:00,22.9,20,0.0,8.4,261,0.0
Chitradurga,solar,2025-04-28T03:00,22.5,10,0.0,6.3,267,0.0
Chitradurga,solar,2025-04-28T04:00,22.4,17,0.0,6.6,189,0.0
Chitradurga,solar,2025-04-28T05:00,22.6,78,0.0,6.7,232,0.0
Chitradurga,solar,2025-04-28T06:00,22.0,100,7.0,7.7,267,0.0
Chitradurga,solar,2025-04-28T07:00,23.5,100,107.0,6.9,276,0.0
Chitradurga,solar,2025-04-28T08:00,25.5,96,313.0,5.1,297,0.0
Chitradurga,solar,2025-04-28T09:00,27.7,38,567.0,5.9,342,0.0
Chitradurga,solar,2025-04-28T10:00,29.6,97,766.0,5.1,356,0.0
Chitradurga,solar,2025-04-28T11:00,31.3,100,889.0,4.8,20,0.0
